"Element","Area","Type","Control System Name","Sector","Sector Location","Keyword","SumL (m)","Linac Z (m)","Beampath"
"QHXH29","UNDH","MAD","QUAD:UNDH:2980","U02H","","QUAD","1616.195234","3630.852479","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX29","UNDH","MAD","XCOR:UNDH:2980","U02H","","XCOR","1616.195234","3630.852479","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX29","UNDH","MAD","YCOR:UNDH:2980","U02H","","YCOR","1616.195234","3630.852479","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX29","UNDH","MAD","BPMS:UNDH:2990","U02H","","BPM","1616.325234","3630.982478","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.29","UNDH","MAD","PHAS:UNDH:2995","U02H","","USEG","1616.452734","3631.109976","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH30","UNDH","MAD","USEG:UNDH:3050","U02H","","USEG","1618.3779","3633.035122","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU30","UNDH","MAD","XEFC:UNDH:3050","U02H","","XCOR","1618.3779","3633.035122","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU30","UNDH","MAD","YEFC:UNDH:3050","U02H","","YCOR","1618.3779","3633.035122","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH30","UNDH","MAD","CBLM:UNDH:3010","U02H","","INST","1620.114908","3634.772111","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH30","UNDH","MAD","QUAD:UNDH:3080","U02H","","QUAD","1620.2079","3634.865102","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX30","UNDH","MAD","XCOR:UNDH:3080","U02H","","XCOR","1620.2079","3634.865102","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX30","UNDH","MAD","YCOR:UNDH:3080","U02H","","YCOR","1620.2079","3634.865102","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX30","UNDH","MAD","BPMS:UNDH:3090","U02H","","BPM","1620.3379","3634.995101","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.30","UNDH","MAD","PHAS:UNDH:3095","U02H","","USEG","1620.4654","3635.122599","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH31","UNDH","MAD","USEG:UNDH:3150","U03H","","USEG","1622.390567","3637.047745","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU31","UNDH","MAD","XEFC:UNDH:3150","U03H","","XCOR","1622.390567","3637.047745","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU31","UNDH","MAD","YEFC:UNDH:3150","U03H","","YCOR","1622.390567","3637.047745","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH31","UNDH","MAD","CBLM:UNDH:3110","U03H","","INST","1624.127575","3638.784734","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH31","UNDH","MAD","QUAD:UNDH:3180","U03H","","QUAD","1624.220567","3638.877725","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX31","UNDH","MAD","XCOR:UNDH:3180","U03H","","XCOR","1624.220567","3638.877725","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX31","UNDH","MAD","YCOR:UNDH:3180","U03H","","YCOR","1624.220567","3638.877725","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX31","UNDH","MAD","BPMS:UNDH:3190","U03H","","BPM","1624.350567","3639.007724","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.31","UNDH","MAD","PHAS:UNDH:3195","U03H","","USEG","1624.478067","3639.135222","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH32","UNDH","MAD","USEG:UNDH:3250","U03H","","USEG","1626.403234","3641.060368","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU32","UNDH","MAD","XEFC:UNDH:3250","U03H","","XCOR","1626.403234","3641.060368","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU32","UNDH","MAD","YEFC:UNDH:3250","U03H","","YCOR","1626.403234","3641.060368","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH32","UNDH","MAD","CBLM:UNDH:3210","U03H","","INST","1628.140242","3642.797357","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH32","UNDH","MAD","QUAD:UNDH:3280","U03H","","QUAD","1628.233234","3642.890348","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX32","UNDH","MAD","XCOR:UNDH:3280","U03H","","XCOR","1628.233234","3642.890348","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX32","UNDH","MAD","YCOR:UNDH:3280","U03H","","YCOR","1628.233234","3642.890348","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX32","UNDH","MAD","BPMS:UNDH:3290","U03H","","BPM","1628.363234","3643.020347","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.32","UNDH","MAD","PHAS:UNDH:3295","U03H","","USEG","1628.490734","3643.147845","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH33","UNDH","MAD","USEG:UNDH:3350","U03H","","USEG","1630.4159","3645.072991","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU33","UNDH","MAD","XEFC:UNDH:3350","U03H","","XCOR","1630.4159","3645.072991","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU33","UNDH","MAD","YEFC:UNDH:3350","U03H","","YCOR","1630.4159","3645.072991","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH33","UNDH","MAD","CBLM:UNDH:3310","U03H","","INST","1632.152908","3646.80998","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH33","UNDH","MAD","QUAD:UNDH:3380","U03H","","QUAD","1632.2459","3646.902971","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX33","UNDH","MAD","XCOR:UNDH:3380","U03H","","XCOR","1632.2459","3646.902971","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX33","UNDH","MAD","YCOR:UNDH:3380","U03H","","YCOR","1632.2459","3646.902971","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX33","UNDH","MAD","BPMS:UNDH:3390","U03H","","BPM","1632.3759","3647.03297","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.33","UNDH","MAD","PHAS:UNDH:3395","U03H","","USEG","1632.5034","3647.160468","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH34","UNDH","MAD","USEG:UNDH:3450","U03H","","USEG","1634.428567","3649.085614","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU34","UNDH","MAD","XEFC:UNDH:3450","U03H","","XCOR","1634.428567","3649.085614","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU34","UNDH","MAD","YEFC:UNDH:3450","U03H","","YCOR","1634.428567","3649.085614","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH34","UNDH","MAD","CBLM:UNDH:3410","U03H","","INST","1636.165575","3650.822603","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH34","UNDH","MAD","QUAD:UNDH:3480","U03H","","QUAD","1636.258567","3650.915594","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX34","UNDH","MAD","XCOR:UNDH:3480","U03H","","XCOR","1636.258567","3650.915594","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX34","UNDH","MAD","YCOR:UNDH:3480","U03H","","YCOR","1636.258567","3650.915594","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX34","UNDH","MAD","BPMS:UNDH:3490","U03H","","BPM","1636.388567","3651.045593","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.34","UNDH","MAD","PHAS:UNDH:3495","U03H","","USEG","1636.516067","3651.173091","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH35","UNDH","MAD","USEG:UNDH:3550","U03H","","USEG","1638.441234","3653.098237","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU35","UNDH","MAD","XEFC:UNDH:3550","U03H","","XCOR","1638.441234","3653.098237","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU35","UNDH","MAD","YEFC:UNDH:3550","U03H","","YCOR","1638.441234","3653.098237","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH35","UNDH","MAD","CBLM:UNDH:3510","U03H","","INST","1640.178242","3654.835226","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH35","UNDH","MAD","QUAD:UNDH:3580","U03H","","QUAD","1640.271234","3654.928217","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX35","UNDH","MAD","XCOR:UNDH:3580","U03H","","XCOR","1640.271234","3654.928217","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX35","UNDH","MAD","YCOR:UNDH:3580","U03H","","YCOR","1640.271234","3654.928217","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX35","UNDH","MAD","BPMS:UNDH:3590","U03H","","BPM","1640.401234","3655.058215","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.35","UNDH","MAD","PHAS:UNDH:3595","U03H","","USEG","1640.528734","3655.185714","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH36","UNDH","MAD","USEG:UNDH:3650","U03H","","USEG","1642.4539","3657.110859","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU36","UNDH","MAD","XEFC:UNDH:3650","U03H","","XCOR","1642.4539","3657.110859","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU36","UNDH","MAD","YEFC:UNDH:3650","U03H","","YCOR","1642.4539","3657.110859","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH36","UNDH","MAD","CBLM:UNDH:3610","U03H","","INST","1644.190908","3658.847849","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH36","UNDH","MAD","QUAD:UNDH:3680","U03H","","QUAD","1644.2839","3658.94084","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX36","UNDH","MAD","XCOR:UNDH:3680","U03H","","XCOR","1644.2839","3658.94084","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX36","UNDH","MAD","YCOR:UNDH:3680","U03H","","YCOR","1644.2839","3658.94084","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX36","UNDH","MAD","BPMS:UNDH:3690","U03H","","BPM","1644.4139","3659.070838","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.36","UNDH","MAD","PHAS:UNDH:3695","U03H","","USEG","1644.5414","3659.198337","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH37","UNDH","MAD","USEG:UNDH:3750","U03H","","USEG","1646.466567","3661.123482","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU37","UNDH","MAD","XEFC:UNDH:3750","U03H","","XCOR","1646.466567","3661.123482","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU37","UNDH","MAD","YEFC:UNDH:3750","U03H","","YCOR","1646.466567","3661.123482","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH37","UNDH","MAD","CBLM:UNDH:3710","U03H","","INST","1648.203575","3662.860471","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH37","UNDH","MAD","QUAD:UNDH:3780","U03H","","QUAD","1648.296567","3662.953462","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX37","UNDH","MAD","XCOR:UNDH:3780","U03H","","XCOR","1648.296567","3662.953462","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX37","UNDH","MAD","YCOR:UNDH:3780","U03H","","YCOR","1648.296567","3662.953462","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX37","UNDH","MAD","BPMS:UNDH:3790","U03H","","BPM","1648.426567","3663.083461","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.37","UNDH","MAD","PHAS:UNDH:3795","U03H","","USEG","1648.554067","3663.21096","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH38","UNDH","MAD","USEG:UNDH:3850","U03H","","USEG","1650.479234","3665.136105","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU38","UNDH","MAD","XEFC:UNDH:3850","U03H","","XCOR","1650.479234","3665.136105","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU38","UNDH","MAD","YEFC:UNDH:3850","U03H","","YCOR","1650.479234","3665.136105","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH38","UNDH","MAD","CBLM:UNDH:3810","U03H","","INST","1652.216242","3666.873094","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH38","UNDH","MAD","QUAD:UNDH:3880","U03H","","QUAD","1652.309234","3666.966085","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX38","UNDH","MAD","XCOR:UNDH:3880","U03H","","XCOR","1652.309234","3666.966085","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX38","UNDH","MAD","YCOR:UNDH:3880","U03H","","YCOR","1652.309234","3666.966085","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX38","UNDH","MAD","BPMS:UNDH:3890","U03H","","BPM","1652.439234","3667.096084","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.38","UNDH","MAD","PHAS:UNDH:3895","U03H","","USEG","1652.566734","3667.223583","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH39","UNDH","MAD","USEG:UNDH:3950","U03H","","USEG","1654.4919","3669.148728","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU39","UNDH","MAD","XEFC:UNDH:3950","U03H","","XCOR","1654.4919","3669.148728","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU39","UNDH","MAD","YEFC:UNDH:3950","U03H","","YCOR","1654.4919","3669.148728","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH39","UNDH","MAD","CBLM:UNDH:3910","U03H","","INST","1656.228908","3670.885717","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH39","UNDH","MAD","QUAD:UNDH:3980","U03H","","QUAD","1656.3219","3670.978708","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX39","UNDH","MAD","XCOR:UNDH:3980","U03H","","XCOR","1656.3219","3670.978708","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX39","UNDH","MAD","YCOR:UNDH:3980","U03H","","YCOR","1656.3219","3670.978708","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX39","UNDH","MAD","BPMS:UNDH:3990","U03H","","BPM","1656.4519","3671.108707","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.39","UNDH","MAD","PHAS:UNDH:3995","U03H","","USEG","1656.5794","3671.236206","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH40","UNDH","MAD","USEG:UNDH:4050","U04H","","USEG","1658.504567","3673.161351","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU40","UNDH","MAD","XEFC:UNDH:4050","U04H","","XCOR","1658.504567","3673.161351","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU40","UNDH","MAD","YEFC:UNDH:4050","U04H","","YCOR","1658.504567","3673.161351","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH40","UNDH","MAD","CBLM:UNDH:4010","U04H","","INST","1660.241575","3674.89834","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH40","UNDH","MAD","QUAD:UNDH:4080","U04H","","QUAD","1660.334567","3674.991331","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX40","UNDH","MAD","XCOR:UNDH:4080","U04H","","XCOR","1660.334567","3674.991331","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX40","UNDH","MAD","YCOR:UNDH:4080","U04H","","YCOR","1660.334567","3674.991331","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX40","UNDH","MAD","BPMS:UNDH:4090","U04H","","BPM","1660.464567","3675.12133","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.40","UNDH","MAD","PHAS:UNDH:4095","U04H","","USEG","1660.592067","3675.248828","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH41","UNDH","MAD","USEG:UNDH:4150","U04H","","USEG","1662.517234","3677.173974","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU41","UNDH","MAD","XEFC:UNDH:4150","U04H","","XCOR","1662.517234","3677.173974","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU41","UNDH","MAD","YEFC:UNDH:4150","U04H","","YCOR","1662.517234","3677.173974","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH41","UNDH","MAD","CBLM:UNDH:4110","U04H","","INST","1664.254242","3678.910963","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH41","UNDH","MAD","QUAD:UNDH:4180","U04H","","QUAD","1664.347234","3679.003954","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX41","UNDH","MAD","XCOR:UNDH:4180","U04H","","XCOR","1664.347234","3679.003954","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX41","UNDH","MAD","YCOR:UNDH:4180","U04H","","YCOR","1664.347234","3679.003954","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX41","UNDH","MAD","BPMS:UNDH:4190","U04H","","BPM","1664.477234","3679.133953","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.41","UNDH","MAD","PHAS:UNDH:4195","U04H","","USEG","1664.604734","3679.261451","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH42","UNDH","MAD","USEG:UNDH:4250","U04H","","USEG","1666.5299","3681.186597","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU42","UNDH","MAD","XEFC:UNDH:4250","U04H","","XCOR","1666.5299","3681.186597","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU42","UNDH","MAD","YEFC:UNDH:4250","U04H","","YCOR","1666.5299","3681.186597","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH42","UNDH","MAD","CBLM:UNDH:4210","U04H","","INST","1668.266908","3682.923586","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH42","UNDH","MAD","QUAD:UNDH:4280","U04H","","QUAD","1668.3599","3683.016577","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX42","UNDH","MAD","XCOR:UNDH:4280","U04H","","XCOR","1668.3599","3683.016577","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX42","UNDH","MAD","YCOR:UNDH:4280","U04H","","YCOR","1668.3599","3683.016577","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX42","UNDH","MAD","BPMS:UNDH:4290","U04H","","BPM","1668.4899","3683.146576","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.42","UNDH","MAD","PHAS:UNDH:4295","U04H","","USEG","1668.6174","3683.274074","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH43","UNDH","MAD","USEG:UNDH:4350","U04H","","USEG","1670.542567","3685.19922","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU43","UNDH","MAD","XEFC:UNDH:4350","U04H","","XCOR","1670.542567","3685.19922","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU43","UNDH","MAD","YEFC:UNDH:4350","U04H","","YCOR","1670.542567","3685.19922","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH43","UNDH","MAD","CBLM:UNDH:4310","U04H","","INST","1672.279575","3686.936209","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH43","UNDH","MAD","QUAD:UNDH:4380","U04H","","QUAD","1672.372567","3687.0292","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX43","UNDH","MAD","XCOR:UNDH:4380","U04H","","XCOR","1672.372567","3687.0292","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX43","UNDH","MAD","YCOR:UNDH:4380","U04H","","YCOR","1672.372567","3687.0292","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX43","UNDH","MAD","BPMS:UNDH:4390","U04H","","BPM","1672.502567","3687.159199","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.43","UNDH","MAD","PHAS:UNDH:4395","U04H","","USEG","1672.630067","3687.286697","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH44","UNDH","MAD","USEG:UNDH:4450","U04H","","USEG","1674.555234","3689.211843","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU44","UNDH","MAD","XEFC:UNDH:4450","U04H","","XCOR","1674.555234","3689.211843","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU44","UNDH","MAD","YEFC:UNDH:4450","U04H","","YCOR","1674.555234","3689.211843","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH44","UNDH","MAD","CBLM:UNDH:4410","U04H","","INST","1676.292242","3690.948832","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH44","UNDH","MAD","QUAD:UNDH:4480","U04H","","QUAD","1676.385234","3691.041823","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX44","UNDH","MAD","XCOR:UNDH:4480","U04H","","XCOR","1676.385234","3691.041823","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX44","UNDH","MAD","YCOR:UNDH:4480","U04H","","YCOR","1676.385234","3691.041823","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX44","UNDH","MAD","BPMS:UNDH:4490","U04H","","BPM","1676.515234","3691.171822","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.44","UNDH","MAD","PHAS:UNDH:4495","U04H","","USEG","1676.642734","3691.29932","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH45","UNDH","MAD","USEG:UNDH:4550","U04H","","USEG","1678.5679","3693.224466","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU45","UNDH","MAD","XEFC:UNDH:4550","U04H","","XCOR","1678.5679","3693.224466","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU45","UNDH","MAD","YEFC:UNDH:4550","U04H","","YCOR","1678.5679","3693.224466","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH45","UNDH","MAD","CBLM:UNDH:4510","U04H","","INST","1680.304908","3694.961455","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH45","UNDH","MAD","QUAD:UNDH:4580","U04H","","QUAD","1680.3979","3695.054446","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX45","UNDH","MAD","XCOR:UNDH:4580","U04H","","XCOR","1680.3979","3695.054446","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX45","UNDH","MAD","YCOR:UNDH:4580","U04H","","YCOR","1680.3979","3695.054446","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX45","UNDH","MAD","BPMS:UNDH:4590","U04H","","BPM","1680.5279","3695.184445","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.45","UNDH","MAD","PHAS:UNDH:4595","U04H","","USEG","1680.6554","3695.311943","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH46","UNDH","MAD","USEG:UNDH:4650","U04H","","USEG","1682.580567","3697.237089","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU46","UNDH","MAD","XEFC:UNDH:4650","U04H","","XCOR","1682.580567","3697.237089","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU46","UNDH","MAD","YEFC:UNDH:4650","U04H","","YCOR","1682.580567","3697.237089","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH46","UNDH","MAD","CBLM:UNDH:4610","U04H","","INST","1684.317575","3698.974078","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH46","UNDH","MAD","QUAD:UNDH:4680","U04H","","QUAD","1684.410567","3699.067069","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX46","UNDH","MAD","XCOR:UNDH:4680","U04H","","XCOR","1684.410567","3699.067069","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX46","UNDH","MAD","YCOR:UNDH:4680","U04H","","YCOR","1684.410567","3699.067069","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX46","UNDH","MAD","BPMS:UNDH:4690","U04H","","BPM","1684.540567","3699.197068","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX51","UNDH","MAD","BPMS:UNDH:5190","U04H","","BPM","1703.745075","3718.401367","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCUE1","DMPH","MAD","YCOR:DMPH:201","90H","","YCOR","1706.427075","3721.083337","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PH31","DMPH","MAD","PCAV:DMPH:225","90H","","INST","1707.227075","3721.883328","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PH32","DMPH","MAD","PCAV:DMPH:230","90H","","INST","1707.403075","3722.059326","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCUE2","DMPH","MAD","XCOR:DMPH:298","90H","","XCOR","1708.16713","3722.823373","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QUE1","DMPH","MAD","QUAD:DMPH:300","90H","DUMP","QUAD","1708.99713","3723.653364","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMUE1","DMPH","MAD","BPMS:DMPH:325","90H","DUMP","BPM","1709.638951","3724.295178","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PCTCX","DMPH","MAD","COLL:DMPH:351","90H","","PC","1712.647559","3727.303753","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"TCX01","DMPH","MAD","TCAV:DMPH:360","90H","","LCAV","1713.864559","3728.52074","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"TCX02","DMPH","MAD","TCAV:DMPH:361","90H","","LCAV","1715.237559","3729.893725","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"SPTCX","DMPH","MAD","SPLR:DMPH:373","90H","","INST","1716.118559","3730.774715","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
